_id,timestamp,device_id,data
55,1744826470374,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""wifi-module is on\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826470374}"
56,1744826470377,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""low-power-mode is disabled\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826470377}"
57,1744826470382,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""UNAuthorizationStatusAuthorized\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826470382}"
58,1744826495520,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""locationManager:didFailWithError:\"",\""reason\"":\""Error Domain=kCLErrorDomain Code=0 \\\""(null)\\\""\""}"",""timestamp"":1744826495520}"
59,1744826524108,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""data\"":{\""title\"":\""Your next Survey is ready(R)\"",\""identifier\"":\""6B49D47C-8FFC-45C4-BD84-D376237968FD\"",\""action\"":\""Opened Directly\"",\""notification_type\"":\""UNKNOWN\"",\""neighborhood\"":\""\"",\""body\"":\""  \"",\""url\"":\""https:\\/\\/wustl.az1.qualtrics.com\\/jfe\\/form\\/SV_0HyB20WVoAztGTk\"",\""error\"":\""\"",\""event_type\"":\""notification_opened\""},\""event_category\"":\""general_notification\"",\""timestamp\"":\""2025-04-16 13:02:04\"",\""device_id\"":\""3306e231-93de-42d0-8c90-36f941198f0e\""}"",""timestamp"":1744826524108}"
60,1744826688795,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""kCLAuthorizationStatusAuthorizedAlways\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826688795}"
61,1744826688811,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""UIBackgroundRefreshStatusAvailable\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826688811}"
62,1744826688813,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""free\"":618.14385986328125,\""used\"":275.7890625,\""percentage\"":69.148796081542969,\""class\"":\""AWARECore\"",\""event\"":\""compliance check\"",\""total\"":893.93292236328125}"",""timestamp"":1744826688813}"
63,1744826688818,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""wifi-module is on\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826688818}"
64,1744826688822,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""low-power-mode is disabled\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826688822}"
65,1744826688829,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""state\"":\""pass\"",\""reason\"":\""UNAuthorizationStatusAuthorized\"",\""class\"":\""AWARECore\"",\""event\"":\""compliance check\""}"",""timestamp"":1744826688829}"
66,1744827330739,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""base-location-sensor is started\""}"",""timestamp"":1744827330739}"
67,1744827330745,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""deactivate\""}"",""timestamp"":1744827330745}"
68,1744827330756,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""plugin_ios_activity_recognition\""}"",""timestamp"":1744827330756}"
69,1744827330769,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""locations\""}"",""timestamp"":1744827330769}"
70,1744827330796,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""google_fused_location\""}"",""timestamp"":1744827330796}"
71,1744827330821,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""battery\""}"",""timestamp"":1744827330821}"
72,1744827330825,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""accelerometer\""}"",""timestamp"":1744827330825}"
73,1744827330832,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""bluetooth\""}"",""timestamp"":1744827330832}"
74,1744827330839,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""calls\""}"",""timestamp"":1744827330839}"
75,1744827330844,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""plugin_device_usage\""}"",""timestamp"":1744827330844}"
76,1744827330848,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""ios_aware_log\""}"",""timestamp"":1744827330848}"
77,1744827330851,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARESensorManager\"",\""event\"":\""stop sensor\"",\""sensor\"":\""ios_status_monitor\""}"",""timestamp"":1744827330851}"
78,1744827330879,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""activate\""}"",""timestamp"":1744827330879}"
79,1744827330938,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""base-location-sensor is started\""}"",""timestamp"":1744827330938}"
80,1744827330949,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""plugin_ios_activity_recognition\"",\""state\"":true}"",""timestamp"":1744827330949}"
81,1744827330976,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""Locations\"",\""event\"":\""saveAuthorizationStatus\"",\""status\"":3}"",""timestamp"":1744827330976}"
